siteID,sitename,siteNumInCensus,year,established,ts_length,cov_hours,cov_visits,cov_times,cov_notes,area,richness,territories,terr_notes,weather
3,SECOND-GROWTH HARDWOOD FOREST,61994.0,1994.0,1965.0,28,12.5,9,," (1 sunrise, 2 sunset); 15, 17, 21, 30, 31 May; 7, 16, 28 Jun; 10 Jul.",10.1,43.0,93.5,370/40 ha,"Mean start temp., 208°C (range 9-29°C). See BBC #5 for summary."
160,CENTRAL HARDWOOD FOREST WITH SCATTERED PINE,71994.0,1994.0,1948.0,46,32.3,22,," (19 sunrise, 3 sunset); 1, 8, 10, 21, 24, 29 Apr; 3, 13, 15, 25, 30 May; 3, 4, 9, ll, 14, 19, 20, 25 jun; 3, 9jul.",26.3,24.0,66.0,100/40 ha,"Mean start temp., 182°C (range 1034°C). Rain during one visit."
85,MIXED UPLAND BROADLEAF FOREST,81994.0,1994.0,1959.0,36,120.0,38,," (38 sunrise); 30 Mar; 1, 4, 5, 8, 9, 14, 19, 20, 21, 23, 25, 27, 29 Apr; 2, 7, 9, 10, 11, 13, 19, 21, 24, 26, 29 May; 1, 6, 19, 24, 26, 28 jun; 1, 3, 6Jul.",14.2,43.0,281.5,793/40 ha,"Mean start temp., 140°C (range 4-24°C). Mean temperatures: March, 125°C; April, 167°C; May, 172°C; June, 262°C (the hottest June on record); July, 277°C. March-May temperatures were near last year's figures. Total precipitation: March, 8.05 cm; April,' 4.01 cm; May, 3.96 cm; June, 1.59 cm; july, 9.7 cm. This was 6.0 cm lower than last year for April-May and 5.5 cm higher than last year for June-July. Source: NOAA data from National Airport."
268,MESIC HAMMOCK WITH NEEDLE PALM UNDERSTORY,91994.0,1994.0,1993.0,2,26.0,14,," (12 sunrise, 2 sunset); 16, 30 Mar; 6, 18, 27 Apr; 4, 7, 14, 22, 29 May; 5, 8, 19 Jun; 4Jul.",10.5,12.0,35.5,135/ 40 ha,"Mean start temp, 178°C (range 9-26°C). From March-June there was a total of 74 cm of rain compared to 35 cm last year. This meant there was standing water during all Visits. Source: IFAS Experiment Station, Quincy."
297,WHITE ALDER-BLACK LOCUST-HACKBERRY RIPARIAN,101994.0,1994.0,1946.0,43,43.3,14,," (7 sunrise); 14, 18, 21, 23, 24, 25, 27, 30 Apr; 9, 13, 15, 21, 24, 25 May.",7.6,25.0,66.0,347/40 ha,"Mean start temp., 14.1°C (range 7-24°C)."
239,OLD-GROWTH WOODS AND SWAMP FOREST,121994.0,1994.0,1989.0,6,26.3,8,," (3 sunrise, 2 sunset); 19, 26, 28 May; 2, 4, 10, 12, 18 jun.",28.3,47.0,195.0,276/40 ha,"Mean start temp., 199°C (range 16-27°C). All of May and the first week ofjune were essentially drought periods (only three minor rainstorms). After that, precipitation was normal. The previous winter was very severe with lots of snow and intense cold for long periods."
270,BOTI,131994.0,1994.0,1993.0,2,35.8,8,," (8 sunrise); 27 May; 3, 13, 18, 26, 29 Jun; 1, 9Jul.",12.2,30.0,115.5,379/40 ha,"Mean start temp., 16.1°C (range 6-22°C). Mean temperatures (normal in parentheses): May, 157°C (l5.2°C);]une, 21.9°C (19.1°C);July, 21.3°C (23.0°C). Precipitation (normal in parentheses): May, 3.7 cm (8.3 cm); June, 6.9 cm (9.8 cm); July, 15.7 cm (9.5 cm). Mississippi River level on each visit day: 198.] In, 198.1 m, 198.2 in, 198.2 In, 198.2 In, 198.2 m, 198.2 In, 198.1 m. The normal mean river level is 198.1 In above sea level. Sources: US. Weather Station, La Crosse, WI and US. Army Corps of Engineers, Mississippi River Dam 5A, Fountain City, WI."
96,UPLAND SECOND-GROWTH OAK-HICKORY FOREST,141994.0,1994.0,1989.0,6,24.4,12,," (12 sunrise); 28, 29 Apr; 1, 4, 8, 11, 12, 15, 21, 26, 28 May; 3Jun.",10.0,37.0,135.0,540/40 ha,"Mean start temp., 183°C (range 13-22°C). Temperatures were slightly warmer than last year. Most visits were on cloudy days with little or no wind."
150,FLOODPLAIN FOREST,151994.0,1994.0,1977.0,18,33.9,13,," (10 sunrise); 28 Apr; 2, 6, 11, 13, 18, 21, 25, 30 May; 2, 10, 12, 15]un. Maximum number of observers/visit, 3.",12.6,32.0,104.5,332/40 ha,"All visits were done on mornings with seasonally normal temperatures, no rain, and very little or no wind."
101,MIXED DECIDUOUS FOREST,161994.0,1994.0,1976.0,19,26.4,11,," (10 sunrise); 28 Apr; 2, 5, 13, 23, 25, 28 May; 2, 12, 13 jun. Maximum number of Observers/Visit, 3.",12.6,22.0,70.0,222/40 ha,"All visits were done on mornings with seasonally normal temperatures, no rain, and very little or no wind."
271,YOUNG WHITE ASH-RED MAPLE FOREST ON LAKE SHORE,171994.0,1994.0,1986.0,9,10.0,10,," (8 sunrise, 2 sunset); 14, 15, 16, 17, 18, 19, 20, 21, 22, 23 Jun.",16.2,34.0,78.0,193/40 ha,"Mean start temp., 19.0°C (range 13-26°C). The mean start temp. was about 4°C higher than last year."
298,APPALACHIAN OAK FOREST,181994.0,1994.0,1993.0,2,20.0,8,," (8 sunrise); 24 May; 8, 14, 20, 23, 28 Jun; 1, 8 Jul.",10.0,21.0,66.0,264/40 ha,"Mean start temp., 19.0°C (range 16-22°C). Mean temperature for May was 15°C (3°C below normal); precipitation was 6.7 cm (4.2 cm below average). Mean temperature forJune was 24°C (2°C above normal); precipitation was 8.0 cm (3.6 cm below average). Source: OH Ag. Statistics Service, weekly summary for Ripley, OH."
196,MATURE BROADLEAF FOREST,191994.0,1994.0,1991.0,4,24.7,10,," (10 sunrise); 28, 30 May; 4, 5, 11, 12, 18, 19, 25 jun; 2Jul.",16.0,25.0,91.0,228/40 ha,"Mean start temp., 16.4°C (range 6-236C)."
134,MIXED HARDWOOD SWAMP,201994.0,1994.0,1989.0,3,25.0,8,," (8 sunrise); 24, 25, 28 May; 3, 5, 7, 10, 26Jun.",12.1,34.0,62.5,207/40 ha,"Mean start temp., 125°C (range 10-15°C). Temperatures were near normal. Conditions were favorable during all visits."
103,RIPARIAN DECIDUOUS FOREST,211994.0,1994.0,1989.0,6,19.9,9,," (6 sunrise); 8, 28 May; 4, 11, 27, jun; 2, 6, 10, 16 jul.",18.0,37.0,148.5,330/40 ha,"Mean start temp., 154°C (range 524°C). May was dry and relatively cool. june was also dry, with a severe heat wave at midmonth. July temperatures and rainfall were near average. No severe storms affected the census area. Source: US. Weather Bureau, Toledo Express Airport."
200,RED OAK-SUGAR MAPLE FOREST,221994.0,1994.0,1973.0,4,40.8,12,," (8 sunrise); 29, 31 May; 1, 3, 7, 15, 17, 18, 19, 20, 21, 23 jun.",11.0,26.0,107.0,389/40 ha,"Mean start temp., 18.5°C (range 9-30°C). Mainly clear and warm with variable winds."
201,RED OAK-SUGAR MAPLE SAVANNAH,231994.0,1994.0,1979.0,3,40.1,11,," (9 sunrise); 28, 30 May; 1, 5, 7, 8, 16, 17, 18, 19, 20 Jun.",10.5,27.0,98.0,373/40 ha,"Mean start temp., 14.7°C (range 9-23°C). Mainly clear and warm with variable winds."
202,RED OAK-WHITE BIRCH SAVANNAH,241994.0,1994.0,1978.0,4,50.2,12,," (9 sunrise); 31 May; 3, 4, 5, 9, 10, 12, 13, 14, 15, 17, 22june.",10.0,28.0,114.0,456/40 ha,"Mean start temp., 122°C (range 9-15°C). There was light rain during the 13 June visit."
273,WHITE OAK SAVANNAH,251994.0,1994.0,1993.0,2,19.3,11,," (8 sunset); 21 May; 18jun; 3, 4, 5, 6, 7, 8, 18, 19, 24]u1.",10.4,26.0,92.5,356/ 40 ha,"Mean start temp, 235°C (range 18-3OOC). Temperatures were normal overall. Rainfall for May through July was 12.3 cm (50% over the 30-yr norm); it averaged 80% over the norm in May and july. Source: Environment Canada."
299,DECIDUOUS OLD-GROWTH WOODS,261994.0,1994.0,1994.0,1,8.9,8,," (5 sunrise, 2 sunset); 25, 27 May; 1, 2, 3, 6, 7, 9Jun.",7.5,35.0,77.5,413/40 ha,"Mean start temp., 11.9°C (range 4-21°C). Temperature and precipitation were normal. A brief rain on 6June may have influenced detectability."
300,MOUNTAINTOP SECOND-GROWTH MIXED DECIDUOUS,271994.0,1994.0,1994.0,1,27.8,10,," (8 sunrise); 6, 7, 10, 15, 18, 21, 22, 23, 26, 30 Jun.",10.0,18.0,50.5,202/40 ha,"Mean start temp., 193°C (range 18-21°C).]une was warmer than normal with several days of record high temperatures (32°C and above). Rainfall was average."
274,OAK-MAPLE-POPLAR HOLLOW,281994.0,1994.0,1993.0,2,17.0,8,," (6 sunrise, 2 sunset); 3, 8, 15, 20, 22, 26, 28, 29 May.",10.9,17.0,32.0,117/40 ha,"Mean start temp., 128°C (range 3-20°C). There was some fog during the 26 May visit. Normal May temperatures: mean 167°C, minimum 106°C, maximum 228°C."
13,OAK-MAPLE RIDGE-TOP FOREST,291994.0,1994.0,1982.0,13,23.1,10,," (10 sunrise); 2, 23, 27, 28 May; 2, 4, 12, 18, 26 Jun; 2 Jul.",19.3,21.0,460.0,95/40 ha,"Mean start temp, 11.0°C (range 7-21°C)."
12,OAK-MAPLE SLOPE FOREST,301994.0,1994.0,1982.0,13,25.3,11,," (10 sunrise, 1 sunset); 22, 25 Apr; 10, 15, 18, 28 May; 5, 19, 25 Jun; 3, 9 Jul.",16.9,18.0,48.0,114/40 ha,No data provided.
301,OLD-GROWTH BEECH-MAPLE WOODLOT,311994.0,1994.0,1994.0,1,9.8,8,," (6 sunrise, 2 sunset); 25, 26, 30, 31 May; 2, 4, 7, 10]un.",9.8,29.0,63.5,259/40 ha,"Mean start temp, 133°C (range 527°C). Temperature and precipitation were normal. A thunderstorm on 26 May may have infiuenced detectability."
302,OLD-GROWTH MAPLE-OAK-HICKORY WOODLOT,321994.0,1994.0,1994.0,1,11.8,8,," (6 sunrise, 2 sunset); 10, 11, 16, 21, 29, 30 May; 13, 14Jun.",10.3,33.0,75.0,291/40 ha,"Mean start temp., 109°C (range 0-22°C). Temperature and precipitation were normal. Traffic noise from a nearby road on 29 May may have infiuenced detectability."
303,REGENERATING NORTHERN HARDWOODS,331994.0,1994.0,1994.0,1,14.5,7,," (5 sunrise, 2 sunset); 30 Apr; 10, 17, 25 May; 5, 23, 26 Jun. Maximum number of observers/visit, 4.",15.0,29.0,87.0,232/40 ha,"Mean start temp, 130°C (range 3-26°C). See BBC #56 for summary."
203,SUBURBAN DECIDUOUS WOODLOT,341994.0,1994.0,1991.0,4,22.1,8,," (8 sunrise); 23, 25, 30 May; 2, 8, 13, 20 Jun; 7 Jul.",10.0,20.0,57.5,230/40 ha,"Mean start temp., 195°C (range 10-23°C)."
204,MATURE MESIC OAK FOREST,351994.0,1994.0,1991.0,3,24.1,10,," (8 sunrise, 2 sunset); 2, 4, 5, 13, 21, 22, 30 jun; 1, 2, 7Jul.",10.6,22.0,81.0,306/40 ha,"Mean start temp., 212°C (range 14-30°C).june mean temperature (200°C) was warmer than normal (183°C), as was July mean temperature (239°C; normal 21.4°C). Precipitation was below normal in both June (5.1 cm; normal 9.5 cm) and July (4.7 cm; normal 8.3 cm). Source: University of Rhode Island weather station, Kingston, RI."
304,RED OAK FOREST,361994.0,1994.0,1994.0,1,29.4,9,," (8 sunrise, 1 sunset); 22, 28 May; 4, 8, 11, 19, 23, 30 Jun; ljul.",10.6,25.0,63.0,238/40 ha,"Mean start temp., 163°C (range 4-26°C). See BBC #37 and BBC #57 for summary."
152,UPLAND OAK-RED MAPLE FOREST,371994.0,1994.0,1990.0,5,19.6,11,," (9 sunrise, 2 sunset); 29 May; 5, 17, 18, 20, 26 Jun; 2, 4, 8, 9, 10_]ul.",101.0,22.0,91.0,360/40 ha,"Mean start temp, 215°C (range 13-29OC). See BBC #57 for May and June weather. July mean temperature (239°C) was above normal (21.4°C).July precipitation (4.7 cm) was below normal (8.3 cm). Source: University of Rhode Island weather station, Kingston, RI."
305,BO,381994.0,1994.0,1992.0,2,21.9,10,," (8 sunrise, 2 sunset); 13, 17, 18, 22, 26 May; 1, 6, 9, 18, 20 Jun.",12.2,22.0,80.0,262/40 ha,"Mean start temp, 208°C (range 13-32°C). The mean high temperature for May was 27.3°C (31-yr average is 286°C); mean low temperature was 162°C (31-yr average is 159°C). The range of temperatures for May was 10.0-33.3°C. The mean high temperature for June was 330°C (31yr average is 320°C); mean low temperature was 229°C (31-yr average is 199°C). The range of temperatures for june was 21.1-36.7°C. May precipitation was 3.68 cm (normal is 16.3 cm). june precipitation was 12.9 cm (normal is 10.9 cm). Source: Westinghouse Savannah River C0., Savannah River Laboratory."
245,HARDWOOD SWAMP FOREST,391994.0,1994.0,1979.0,6,17.4,10,," (10 sunrise); 29 Apr; 6, 11, 20, 23, 24, 27, 31 May; 1, 3Jun.",8.1,21.0,131.5,649/40 ha,"Mean start temp, 14.7°C (range 11-20°C). Temperatures were normal. Rainfall for April and May was 16.0 cm below normal for the 2-month period."
246,UPLAND HARDWOOD FOREST,401994.0,1994.0,1992.0,2,21.2,10,," (8 sunrise, 2 sunset); 11, 16, 17, 19, 25, 31 May; 1, 7, 17, 19 Jun.",12.2,23.0,62.5,205/40 ha,"Mean start temp, 202°C (range 13-31°C). See BBC #38 for summary."
247,MATURE MAPLE-BEECH-BIRCH FOREST,411994.0,1994.0,1992.0,3,19.2,9,," (6 sunrise, 3 sunset); 5, 17, 18 May; 6, 7, 13, 23, 24 jun; 19 Jul.",10.2,11.0,1005.0,394/40 ha,"Mean start temp., 126°C (range 2-18°C). The season was characterized by a cool May followed by an unusually rainy june and july. Additional stream flow created some interference with aural detectability. Fog, light rain, and leaf drip are common at this altitude."
153,MESOPHYTIC FOREST I,421994.0,1994.0,1987.0,8,12.0,11,," (9 sunrise, 2 sunset); 26, 30, 31 May; 1, 2, 3, 6, 7, 10, 11, 14Jun.",6.1,17.0,59.5,390/40 ha,"Mean start temp., 145°C (range 9-23°C). Temperature was above average and precipitation was below average during the study period."
16,MESOPHYTIC FOREST II,431994.0,1994.0,1983.0,9,11.3,11,," (9 sunrise, 2 sunset); 26, 30, 31 May; 1, 2, 3, 6, 7, 10, 11, 14 Jun.",6.1,17.0,60.0,393/40 ha,"Mean start temp., 148°C (range 10-22°C). Temperature was near average and precipitation was below average during the study period."
276,MATURE LONGLEAF PINE FOREST I,441994.0,1994.0,1993.0,2,16.4,8,," (8 sunrise); 26 Apr; 12, 20, 24, 31 May; 1, 2, 5Jun.",20.0,33.0,1175.0,235/40 ha,"Mean start temp., 19.1°C (range 13-24°C). Mean end temp., 22°C (range 16-26°C)."
306,MATURE LONGLEAF PINE FOREST H,451994.0,1994.0,1993.0,2,16.6,8,," (8 sunrise); 28 Apr; 9, 13, 23, 26 May; 4, 7, 18 jun.",20.0,38.0,119.5,239/40 ha,"Mean start temp., 205°C (range 15-22°C). Mean end temp, 24°C (range 21-27°C)."
252,CEDAR FOREST,461994.0,1994.0,1992.0,3,17.6,10,," (6 sunrise, 4 sunset); 20, 21, 25, 26, 27, 28 May; 3, 22, 23 Jun.",12.3,28.0,40.0,130/40 ha,"Mean start temp., 142°C (range 9-23°C)."
253,OLD-GROWTH FOREST,471994.0,1994.0,1992.0,3,19.1,12,," (6 sunrise, 6 sunset); 23, 24, 31 May; 1, 7, 8, 13, 14, 20, 21, 27, 28 jun.",11.3,14.0,35.0,124/40 ha,"Mean start temp., 127°C (range 7-19°C). There was nearly double the normal amount of rainfall in the area during June; measurable rain was recorded on 14 days. June was also quite Chilly, with record low maximums recorded on two days. Source: Climatologist C. Harris, Hayden Lake, ID."
254,RIPARIAN FOREST,481994.0,1994.0,1991.0,4,14.5,10,," (9 sunrise, 1 sunset); 13, 16, 18, 23, 25, 26 May; 1, 2, 6, 7Jun.",10.3,25.0,50.0,194/40 ha,"Mean start temp., 95°C (range 4-16°C)."
117,HEAVILY THINNED WHITE SPRUCE PLANTATION,491994.0,1994.0,1985.0,10,20.5,10,," (8 sunrise); 14, 20, 24, 27, 28 May; 3, 13, 19, 26 Jun; 3 Jul. Maximum number of observers/visit, 6.",4.1,22.0,42.0,410/ 40 ha,"Mean start temp., 115°C (range 4-22°C). May temperatures were at the 65-yr average; june temperatures were 2°C above the 65-yr average. Source: The Guillemot, newsletter of the Sorrento Scientific Society, Bar Harbor, ME."
155,MATURE RED SPRUCE FOREST,501994.0,1994.0,1989.0,6,24.3,8,," (8 sunrise); 28 May; 10, 19, 21, 24 Jun; 2, 4, 9Jul.",16.0,31.0,66.0,165/40 ha,"Mean start temp, 118°C (range -1-17°C). Except for the first visit which recorded a record low of -1°C and a trace of snow, the six-week study period was warmer and wetter than normal. The average daily temperature was 17.1°C or 18°C above normal. Total precipitation was 16.20 cm or 2.50 cm above the long-term average. Source: on-site instruments and the Northeast Regional Climate Center, Cornell University."
36,JACK PINE FOREST,511994.0,1994.0,1985.0,10,18.2,8,," (7 sunrise, 1 sunset); 15, 16, 17, 25, 27 Jun; 6, 9Jul.",16.0,12.0,57.5,144/40 ha,"Mean start temp., 95°C (range 5-17°C)."
39,UPLAND CHRISTMAS TREE FARM,521994.0,1994.0,1983.0,12,19.2,12,," (2 sunset); 10 Apr; 81 May; 7, 14, 21, 28 Jun; 5, 12, 19, 26jul; 2, 19 Aug.",10.7,19.0,71.0,265/40 ha,"Mean start temp., 231°C (range 22-26°C). The average daily temperatures in May (103°C) ,june (179°C), and July (199°C) were all above normal; June was a full 2°C warmer than normal. Precipitation in May (8.7 cm) and July (5.2 cm) was near normal, but June precipitation (14.1 cm) was 4.6 cm above normal. Source: Alfred Cooperative Weather Station."
37,UPLAND SCOTCH PINE PLANTATION,531994.0,1994.0,1969.0,26,12.1,10,," (3 sunset); 8 Apr; 30 May; 6, 13, 20, 27 Jun; 4, 11, 18, 25 Jul.",9.3,21.0,42.0,181/40 ha,"Mean start temp., 198°C (range 16-25°C). See BBC #52 for summary."
307,MATURE HEMLOCK RAVINE,541994.0,1994.0,1994.0,1,54.5,11,," (8 sunrise, 3 sunset); 2, 9, 10, 15, 30 May; 5, 17, 19, 20, 21 Jun; 3 Jul.",12.3,17.0,59.5,193/ 40 ha,"Mean start temp., 129°C (range 6-16°C). Average low temperatures (long-term averages in parentheses): May, 9.2°C (106°C); june, 18.4°C (15.9°C). Average high temperatures: May, 216°C (22.5°C);]une, 30.6°C (27.3°C). Average temperatures: May, 15.4°C (16.6°C); june, 24.5°C (21.6°C). Precipitation in May, 6.9 cm (3.9 cm below average) ;June, 4.6 cm (5.2 cm below average). Source: Harrisburg National Weather Service."
308,OLD-GROWTH HEMLOCK-WHITE PINE FOREST,551994.0,1994.0,1994.0,1,19.1,8,," (4 sunrise, 1 sunset); 19, 21 May; 1, 7, 9, 22, 29 Jun; 5Ju1. Maximum number of observers/ visit, 4.",15.0,25.0,160.5,428/40 ha,"Mean start temp, 17.0°C (range 3-29°C). See BBC #56 for May and June summary. Temperature and precipitation departures, respectively, from the 30-yr means for July, daily high -O.6°C, daily low +0.6°C, -0.2 cm. Source: DuBois-Jefferson C0. Regional Airport."
278,OLD-GROWTH WHITE PINE-HEMLOCK FOREST,561994.0,1994.0,1993.0,2,16.8,8,," (3 sunrise, 1 sunset); 27 Apr; 19, 24, 27 May; 6, 7, 10, 17 Jun. Maximum number of observers/visit, 4.",18.2,24.0,96.0,211/40 ha,"Mean start temp., 135°C (range 6-22DC). The weather was near normal except for the late melting of the exceptional winter snow cover. Temperature and precipitation departures, respectively, from the 30-yr means for: April, daily high +2.1°C, daily low +1.3°C, +3.8 cm; May, daily high -3.3°C, daily low -2.8°C, -1.9 cm; June, daily high +0.3°C, daily low +0.6°C, +6.9 cm. Source: DuBois-Jefferson Co. Regional Airport."
157,MATURE WHITE PINE FOREST,571994.0,1994.0,1990.0,5,18.8,11,," (11 sunrise); 30 Apr; 3, 7, 15, 25, 30 May; 4, 5, 9, 10, 11 Jun.",10.1,23.0,71.0,281/40 ha,"Mean start temp., 7.1°C (range 3-12°C). April mean temperature (94°C) was warmer than normal (80°C), May mean temperature (129°C) was near normal (134°C), and June mean temperature (200°C) was above normal (183°C). April precipitation (5.2 cm) was below normal (11.6 cm), as were May precipitation (7.7 cm; normal 11.0 cm) and june precipitation (5.1 cm; normal 9.5 cm). Source: University of Rhode Island weather station, Kingston, RI."
279,LOBLOLLY PINE FOREST,581994.0,1994.0,1993.0,2,16.9,10,," (8 sunrise, 2 sunset); 12, 18, 21, 25, 27 May; 2, 8, 13, 15, 21 jun.",12.2,20.0,39.5,130/ 40 ha,"Mean start temp, 215°C (range 11-31°C). See BBC #38 for summary."
281,LONGLEAF-LOBLOLLY PINE FOREST,591994.0,1994.0,1993.0,2,17.7,10,," (5 sunrise, 5 sunset); 7, 10, 13, 18, 21, 25, 28, 29, 31 May; 1Jun.",12.3,21.0,80.0,260/40 ha,"Mean start temp., 21.6°C (range 6-32°C). The total rainfall during the study period was 4.75 cm below normal. The mean temperature for May was 128°C below normal. Sources: National Weather Service, Augusta, GA and Silver Bluff Plantation Sanctuary rain gauge."
